cl_lo	cl_hi	ch_id	nch_id	key1	key2	key3	key4	lang	src	ft	fn	nfn	dn	ndn	fp
10	10		10N09	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 9 Hamro Sanskriti 1_.B.mp3		U9 Hamro Sanskriti 1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N09	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 9 Hamro Sanskriti 2 _.B.mp3		U9 Hamro Sanskriti 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N09	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 9 Hamro Sanskriti 3 _.B.mp3		U9 Hamro Sanskriti 3  .B	../content/CEHRD/Class10/Nepali/
10	10		10N09	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 9 Hamro Sanskriti 4 _.B.mp3		U9 Hamro Sanskriti 4  .B	../content/CEHRD/Class10/Nepali/
10	10		10N09	Language	Nepali	Contexts	Possessions	np	CEHRD	mp3		U 9 Hamro Sanskriti 5 _.B.mp3		U9 Hamro Sanskriti 5  .B	../content/CEHRD/Class10/Nepali/
10	10		10N10	Language	Nepali	Contexts	Comparing	np	CEHRD	mp3		U 10  Part 1 _.B.mp3		U10  Part 1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N10	Language	Nepali	Contexts	Comparing	np	CEHRD	mp3		U 10  Part 2 _.B.mp3		U10  Part 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N10	Language	Nepali	Contexts	Comparing	np	CEHRD	mp3		U 10  Part 3 _.B.mp3		U10  Part 3  .B	../content/CEHRD/Class10/Nepali/
10	10		10N10	Language	Nepali	Contexts	Comparing	np	CEHRD	mp3		U 10  Part 4 _.B.mp3		U10  Part 4  .B	../content/CEHRD/Class10/Nepali/
10	10		10N10	Language	Nepali	Contexts	Comparing	np	CEHRD	mp3		U 10  Part 5 _.B.mp3		U10  Part 5  .B	../content/CEHRD/Class10/Nepali/
10	10		10N11	Language	Nepali	Contexts	Describing	np	CEHRD	mp3		U 11 Laxmi puja 1_.B.mp3		U11 Laxmi puja 1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N11	Language	Nepali	Contexts	Describing	np	CEHRD	mp3		U 11 Laxmi puja 2_.B.mp3		U11 Laxmi puja 2 .B	../content/CEHRD/Class10/Nepali/
10	10		10N11	Language	Nepali	Contexts	Describing	np	CEHRD	mp3		U 11 Laxmi puja 3_.B.mp3		U11 Laxmi puja 3 .B	../content/CEHRD/Class10/Nepali/
10	10		10N11	Language	Nepali	Contexts	Describing	np	CEHRD	mp3		U 11 Laxmipuja 1 _.B.mp3		U11 Laxmipuja 1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N12	Language	Nepali	Contexts	Narration	np	CEHRD	mp3		U 12 Clara Jetking_.B.mp3		U12 Clara Jetking .B	../content/CEHRD/Class10/Nepali/
10	10		10N12	Language	Nepali	Contexts	Narration	np	CEHRD	mp3		U 12 Clara Jetking_1_.B.mp3		U12 Clara Jetking 1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N12	Language	Nepali	Contexts	Narration	np	CEHRD	mp3		U 12 Clara Jetking_3_.B.mp3		U12 Clara Jetking 3 .B	../content/CEHRD/Class10/Nepali/
10	10		10N13	Language	Nepali	Textbooks		np	CEHRD	mp3		U 13 jaybhudi_1_.B.mp3		U13 jaybhudi 1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N13	Language	Nepali	Textbooks		np	CEHRD	mp3		U 13 jaybhudi_2_.B.mp3		U13 jaybhudi 2 .B	../content/CEHRD/Class10/Nepali/
10	10		10N13	Language	Nepali	Textbooks		np	CEHRD	mp3		U 13 jaybhudi_3_.B.mp3		U13 jaybhudi 3 .B	../content/CEHRD/Class10/Nepali/
10	10		10N13	Language	Nepali	Textbooks		np	CEHRD	mp3		U 13 jaybhudi_4_.B.mp3		U13 jaybhudi 4 .B	../content/CEHRD/Class10/Nepali/
10	10		10N13	Language	Nepali	Textbooks		np	CEHRD	mp3		U 13 Jaybhudi_5_.B.mp3		U13 Jaybhudi 5 .B	../content/CEHRD/Class10/Nepali/
10	10		10N14	Language	Nepali	Song		np	CEHRD	mp3		U 14 Ma Sadak Boldaichhu -1_.B.mp3		U14 Ma Sadak Boldaichhu -1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N14	Language	Nepali	Song		np	CEHRD	mp3		U 14 Ma Sadak Boldaichhu 2 _.B.mp3		U14 Ma Sadak Boldaichhu 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N14	Language	Nepali	Song		np	CEHRD	mp3		U 14 Ma Sadak Boldaichhu 3 _.B.mp3		U14 Ma Sadak Boldaichhu 3  .B	../content/CEHRD/Class10/Nepali/
10	10		10N14	Language	Nepali	Song		np	CEHRD	mp3		U 14 Ma Sadak Boldaichhu 4 _.B.mp3		U14 Ma Sadak Boldaichhu 4  .B	../content/CEHRD/Class10/Nepali/
10	10		10N15	Language	Nepali	People		np	CEHRD	mp3		U 15 Tika ekanki_ (Byakrana...)_.B.mp3		U15 Tika ekanki   Byakrana...  .B	../content/CEHRD/Class10/Nepali/
10	10		10N15	Language	Nepali	People		np	CEHRD	mp3		U 15 Tika ekanki_B( Paragraph 25...).mp3		U15 Tika ekanki B  Paragraph 25...	../content/CEHRD/Class10/Nepali/
10	10		10N15	Language	Nepali	People		np	CEHRD	mp3		U 15 Tuka ekanki_.B.mp3		U15 Tuka ekanki .B	../content/CEHRD/Class10/Nepali/
10	10		10N16	Language	Nepali	Textbooks		np	CEHRD	mp3		U 16 Maujung sabu 1 _.B.mp3		U16 Maujung sabu 1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N16	Language	Nepali	Textbooks		np	CEHRD	mp3		U 16 Maujung sabu 2 _.B.mp3		U16 Maujung sabu 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N16	Language	Nepali	Textbooks		np	CEHRD	mp3		U 16 Part 1 _.B.mp3		U16 Part 1  .B	../content/CEHRD/Class10/Nepali/
10	10		10N16	Language	Nepali	Textbooks		np	CEHRD	mp3		U 16 Part 2 _.B.mp3		U16 Part 2  .B	../content/CEHRD/Class10/Nepali/
10	10		10N16	Language	Nepali	Textbooks		np	CEHRD	mp3		U 16 Part 2a _.B.mp3		U16 Part 2a  .B	../content/CEHRD/Class10/Nepali/
10	10		10N16	Language	Nepali	Textbooks		np	CEHRD	mp3		U 16 Part 4_.B.mp3		U16 Part 4 .B	../content/CEHRD/Class10/Nepali/
10	10		10N07	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U7 Pratyagaman 1_.B.mp3		U7 Pratyagaman 1 .B	../content/CEHRD/Class10/Nepali/
10	10		10N07	Language	Nepali	Contexts	Textbooks	np	CEHRD	mp3		U7 Pratyagaman 2_.B.mp3		U7 Pratyagaman 2 .B	../content/CEHRD/Class10/Nepali/
10	10		10M01	Mathematics	Numbers	Sets		np	CEHRD	mp3		C 10 U 1 Sets _.B.mp3		C10 U1 Sets  .B	../content/CEHRD/Class10/Math/
10	10		10M02	Mathematics	Measurement	Currency		np	CEHRD	mp3		C 10 U 2 Tax and Money exchange _.B.mp3		C10 U2 Tax and Money exchange  .B	../content/CEHRD/Class10/Math/
10	10		10M05	Mathematics	Geometry	Shapes	Other Shapes	np	CEHRD	mp3		C 10 U 5 Area of plane surface _.B.mp3		C10 U5 Area of plane surface  .B	../content/CEHRD/Class10/Math/
10	10		10M06	Mathematics	Geometry	Shapes	Sphere	np	CEHRD	mp3		C 10 U 6 Cylinder and sphere _.B.mp3		C10 U6 Cylinder and sphere  .B	../content/CEHRD/Class10/Math/
10	10		10M06	Mathematics	Geometry	Shapes	Sphere	np	CEHRD	mp3		C 10 U 6 Cylinder and sphere 1_.B.mp3		C10 U6 Cylinder and sphere 1 .B	../content/CEHRD/Class10/Math/
10	10		10M06	Mathematics	Geometry	Shapes	Sphere	np	CEHRD	mp3		C 10 U 6 Cylinder and sphere 3_.B.mp3		C10 U6 Cylinder and sphere 3 .B	../content/CEHRD/Class10/Math/
10	10		10M10	Mathematics	Other Mathematics	Graphs		np	CEHRD	mp3		C 10 U 10 Indicies _.b.mp3		C10 U10 Indicies  .b	../content/CEHRD/Class10/Math/
10	10		10M12	Mathematics	Algebra	Equations		np	CEHRD	mp3		C 10 U 12 Equation 2 _.B.mp3		C10 U12 Equation 2  .B	../content/CEHRD/Class10/Math/
10	10		10M12	Mathematics	Algebra	Equations		np	CEHRD	mp3		C 10 U 12 Equation_.B.mp3		C10 U12 Equation .B	../content/CEHRD/Class10/Math/
10	10		10M14	Mathematics	Geometry	Construction		np	CEHRD	mp3		C 10 U 14 Contruction _.B.mp3		C10 U14 Contruction  .B	../content/CEHRD/Class10/Math/
10	10		10M16	Mathematics	Trigonometry			np	CEHRD	mp3		C 10 U 16 Height and distance _.B.mp3		C10 U16 Height and distance  .B	../content/CEHRD/Class10/Math/
10	10		10M16	Mathematics	Trigonometry			np	CEHRD	mp3		C 10 U 16 Triangle _.B.mp3		C10 U16 Triangle  .B	../content/CEHRD/Class10/Math/
10	10		10M17	Mathematics	Applied Mathematics	Statistics		np	CEHRD	mp3		C 10 U 17 Statistics problem solution _.B.mp3		C10 U17 Statistics problem solution  .B	../content/CEHRD/Class10/Math/
10	10	10EN01		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_1Eng_U1_Listening_F.mp3		G10 1Eng U1 Listening F		../content/CEHRD/Class10/English/
10	10	10EN01		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_2Eng_U1_Reading Comp_F.mp3		G10 2Eng U1 Reading Comp F		../content/CEHRD/Class10/English/
10	10	10EN01		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_3Eng_U1_Writing an essey_F.mp3		G10 3Eng U1 Writing an essey F		../content/CEHRD/Class10/English/
10	10	10EN02		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_4Eng_U2_Listening_F.mp3		G10 4Eng U2 Listening F		../content/CEHRD/Class10/English/
10	10	10EN03		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_6Eng_U3_Grammar (Reporting question)_F.mp3		G10 6Eng U3 Grammar  Reporting question  F		../content/CEHRD/Class10/English/
10	10	10EN03		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_7Eng_U3_Listening_F.mp3		G10 7Eng U3 Listening F		../content/CEHRD/Class10/English/
10	10	10EN03		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_8Eng_U3_Reading_F.mp3		G10 8Eng U3 Reading F		../content/CEHRD/Class10/English/
10	10	10EN03		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_9Eng_U3_Writing_F.mp3		G10 9Eng U3 Writing F		../content/CEHRD/Class10/English/
10	10	10EN04		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_10Eng_U4_Grammar (Reporting Cmds)_F.mp3		G10 10Eng U4 Grammar  Reporting Cmds  F		../content/CEHRD/Class10/English/
10	10	10EN04		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_11Eng_U4_Listening_F.mp3		G10 11Eng U4 Listening F		../content/CEHRD/Class10/English/
10	10	10EN04		Language	English	Contexts	Describing	en	CEHRD	mp3	G10_12Eng_U4_Writing_F.mp3		G10 12Eng U4 Writing F		../content/CEHRD/Class10/English/
10	10	10EN06		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_13Eng_U6_Reading_F.mp3		G10 13Eng U6 Reading F		../content/CEHRD/Class10/English/
10	10	10EN06		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_14Eng_U6_Reading (poem)_F.mp3		G10 14Eng U6 Reading  poem  F		../content/CEHRD/Class10/English/
10	10	10EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_15Eng_U7_Grammar_F.mp3		G10 15Eng U7 Grammar F		../content/CEHRD/Class10/English/
10	10	10EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_16Eng_U7_Listening_F.mp3		G10 16Eng U7 Listening F		../content/CEHRD/Class10/English/
10	10	10EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_17Eng_U7_Reading_F.mp3		G10 17Eng U7 Reading F		../content/CEHRD/Class10/English/
10	10	10EN07		Language	English	Contexts	Requests & Commands	en	CEHRD	mp3	G10_18Eng_U7_Writing_F.mp3		G10 18Eng U7 Writing F		../content/CEHRD/Class10/English/
10	10	10EN09		Language	English	Contexts	Narration	en	CEHRD	mp3	G10_22Eng_U9_Reading_F.mp3		G10 22Eng U9 Reading F		../content/CEHRD/Class10/English/
10	10	10EN09		Language	English	Contexts	Narration	en	CEHRD	mp3	G10_23Eng_U9_Reading_The   road not taken_E1.mp3		G10 23Eng U9 Reading The   road not taken E1		../content/CEHRD/Class10/English/
10	10	10EN08		Language	English	Contexts	Questions & Answers	en	CEHRD	mp3	U 8 Human trafficking Reading _.B.mp3		U8 Human trafficking Reading  .B		../content/CEHRD/Class10/English/
10	10	10EN08		Language	English	Contexts	Questions & Answers	en	CEHRD	mp3	U 8 writing _ .B.mp3		U8 writing   .B		../content/CEHRD/Class10/English/
10	10	10EN11		Language	English	Contexts	Preferences	en	CEHRD	mp3	U 11 CV Writing _.B.mp3		U11 CV Writing  .B		../content/CEHRD/Class10/English/
10	10	10EN13		Language	English	Contexts	Narration	en	CEHRD	mp3	U 13 Writing Nareting past events_.B.mp3		U13 Writing Nareting past events .B		../content/CEHRD/Class10/English/
10	10	10EN14		Language	English	Contexts	Narration	en	CEHRD	mp3	U 14  biography of er ernaest hemingway _.B.mp3		U14  biography of er ernaest hemingway  .B		../content/CEHRD/Class10/English/
